LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ISR,HUR,TOT,PC_LF,M,Aug-14,6.196365,
ISR,HUR,TOT,PC_LF,M,Sep-14,6.033026,
ISR,HUR,TOT,PC_LF,M,Oct-14,5.637434,
ISR,HUR,TOT,PC_LF,M,Nov-14,5.696722,
ISR,HUR,TOT,PC_LF,M,Dec-14,5.678405,
ISR,HUR,TOT,PC_LF,M,Jan-15,5.649595,
ISR,HUR,TOT,PC_LF,M,Feb-15,5.302938,
ISR,HUR,TOT,PC_LF,M,Mar-15,5.418138,
ISR,HUR,TOT,PC_LF,M,Apr-15,4.907617,
ISR,HUR,TOT,PC_LF,M,May-15,5.082997,
ISR,HUR,TOT,PC_LF,M,Jun-15,5.345253,
ISR,HUR,TOT,PC_LF,M,Jul-15,5.411087,
ISR,HUR,TOT,PC_LF,M,Aug-15,5.074429,
ISR,HUR,TOT,PC_LF,M,Sep-15,5.047919,
ISR,HUR,TOT,PC_LF,M,Oct-15,5.242507,
ISR,HUR,TOT,PC_LF,M,Nov-15,5.180444,
ISR,HUR,TOT,PC_LF,M,Dec-15,5.214279,
ISR,HUR,TOT,PC_LF,M,Jan-16,5.103305,
ISR,HUR,TOT,PC_LF,M,Feb-16,5.358099,
ISR,HUR,TOT,PC_LF,M,Mar-16,5.326822,
ISR,HUR,TOT,PC_LF,M,Apr-16,5.10521,
ISR,HUR,TOT,PC_LF,M,May-16,4.837595,
ISR,HUR,TOT,PC_LF,M,Jun-16,4.543253,
ISR,HUR,TOT,PC_LF,M,Jul-16,4.712334,
ISR,HUR,TOT,PC_LF,M,Aug-16,4.644443,
ISR,HUR,TOT,PC_LF,M,Sep-16,4.858691,
ISR,HUR,TOT,PC_LF,M,Oct-16,4.715222,
ISR,HUR,TOT,PC_LF,M,Nov-16,4.545766,
ISR,HUR,TOT,PC_LF,M,Dec-16,4.280427,
ISR,HUR,TOT,PC_LF,M,Jan-17,4.572344,
ISR,HUR,TOT,PC_LF,M,Feb-17,4.344903,
ISR,HUR,TOT,PC_LF,M,Mar-17,4.427519,
ISR,HUR,TOT,PC_LF,M,Apr-17,4.375632,
ISR,HUR,TOT,PC_LF,M,May-17,4.491022,
ISR,HUR,TOT,PC_LF,M,Jun-17,4.288971,
ISR,HUR,TOT,PC_LF,M,Jul-17,3.880005,
ISR,HUR,TOT,PC_LF,M,Aug-17,4.095469,
ISR,HUR,TOT,PC_LF,M,Sep-17,3.997523,
ISR,HUR,TOT,PC_LF,M,Oct-17,4.133562,
ISR,HUR,TOT,PC_LF,M,Nov-17,4.033652,
ISR,HUR,TOT,PC_LF,M,Dec-17,4.061025,
ISR,HUR,TOT,PC_LF,M,Jan-18,3.679948,
ISR,HUR,TOT,PC_LF,M,Feb-18,3.885334,
ISR,HUR,TOT,PC_LF,M,Mar-18,3.812641,
ISR,HUR,TOT,PC_LF,M,Apr-18,3.945662,
ISR,HUR,TOT,PC_LF,M,May-18,3.999953,
ISR,HUR,TOT,PC_LF,M,Jun-18,3.913677,
ISR,HUR,TOT,PC_LF,M,Jul-18,4.129529,
ISR,HUR,TOT,PC_LF,M,Aug-18,3.905302,
ISR,HUR,TOT,PC_LF,M,Sep-18,4.117738,
ISR,HUR,TOT,PC_LF,M,Oct-18,4.020853,
ISR,HUR,TOT,PC_LF,M,Nov-18,4.066665,
ISR,HUR,TOT,PC_LF,M,Dec-18,4.218657,
ISR,HUR,TOT,PC_LF,M,Jan-19,4.266943,
ISR,HUR,TOT,PC_LF,M,Feb-19,4.085689,
ISR,HUR,TOT,PC_LF,M,Mar-19,3.939815,
ISR,HUR,TOT,PC_LF,M,Apr-19,3.929498,
ISR,HUR,TOT,PC_LF,M,May-19,3.697389,
ISR,HUR,TOT,PC_LF,M,Jun-19,3.919917,
ISR,HUR,TOT,PC_LF,M,Jul-19,3.593114,
ISR,HUR,TOT,PC_LF,M,Aug-19,3.581776,
ISR,HUR,TOT,PC_LF,M,Sep-19,3.548139,
ISR,HUR,TOT,PC_LF,M,Oct-19,3.589918,
ISR,HUR,TOT,PC_LF,M,Nov-19,4.070846,
ISR,HUR,TOT,PC_LF,M,Dec-19,3.675693,
ISR,HUR,TOT,PC_LF,M,Jan-20,3.68044,
ISR,HUR,TOT,PC_LF,M,Feb-20,3.393458,
ISR,HUR,TOT,PC_LF,M,Mar-20,3.541062,
ISR,HUR,TOT,PC_LF,M,Apr-20,3.600267,
ISR,HUR,TOT,PC_LF,M,May-20,4.194403,
ISR,HUR,TOT,PC_LF,M,Jun-20,4.564663,
ISR,HUR,TOT,PC_LF,M,Jul-20,4.699054,
ISR,HUR,TOT,PC_LF,M,Aug-20,4.811811,
ISR,HUR,TOT,PC_LF,M,Sep-20,4.558001,
ISR,HUR,TOT,PC_LF,M,Oct-20,4.670516,
ISR,HUR,TOT,PC_LF,M,Nov-20,4.873737,
ISR,HUR,TOT,PC_LF,M,Dec-20,4.886714,
ISR,HUR,TOT,PC_LF,M,Jan-21,4.613684,
ISR,HUR,TOT,PC_LF,M,Feb-21,5.205389,
ISR,HUR,TOT,PC_LF,M,Mar-21,5.459538,
ISR,HUR,TOT,PC_LF,M,Apr-21,5.324563,
ISR,HUR,TOT,PC_LF,M,May-21,5.440961,
ISR,HUR,TOT,PC_LF,M,Jun-21,5.094105,
ISR,HUR,TOT,PC_LF,M,Jul-21,4.910772,
ISR,HUR,TOT,PC_LF,M,Aug-21,4.969214,
ISR,HUR,TOT,PC_LF,M,Sep-21,5.051417,
ISR,HUR,TOT,PC_LF,M,Oct-21,4.883525,
ISR,HUR,TOT,PC_LF,M,Nov-21,4.524422,
SVN,HUR,TOT,PC_LF,M,Jan-96,7.2,
SVN,HUR,TOT,PC_LF,M,Feb-96,7.1,
SVN,HUR,TOT,PC_LF,M,Mar-96,7,
SVN,HUR,TOT,PC_LF,M,Apr-96,7,
SVN,HUR,TOT,PC_LF,M,May-96,7,
SVN,HUR,TOT,PC_LF,M,Jun-96,6.9,
SVN,HUR,TOT,PC_LF,M,Jul-96,6.8,
SVN,HUR,TOT,PC_LF,M,Aug-96,6.7,
SVN,HUR,TOT,PC_LF,M,Sep-96,6.8,
SVN,HUR,TOT,PC_LF,M,Oct-96,6.8,
SVN,HUR,TOT,PC_LF,M,Nov-96,6.8,
SVN,HUR,TOT,PC_LF,M,Dec-96,6.8,
SVN,HUR,TOT,PC_LF,M,Jan-97,6.8,
SVN,HUR,TOT,PC_LF,M,Feb-97,6.7,
SVN,HUR,TOT,PC_LF,M,Mar-97,6.7,
SVN,HUR,TOT,PC_LF,M,Apr-97,6.7,
SVN,HUR,TOT,PC_LF,M,May-97,6.8,
SVN,HUR,TOT,PC_LF,M,Jun-97,6.9,
SVN,HUR,TOT,PC_LF,M,Jul-97,7,
SVN,HUR,TOT,PC_LF,M,Aug-97,7.1,
SVN,HUR,TOT,PC_LF,M,Sep-97,7.1,
SVN,HUR,TOT,PC_LF,M,Oct-97,7.1,
SVN,HUR,TOT,PC_LF,M,Nov-97,7.1,
SVN,HUR,TOT,PC_LF,M,Dec-97,7.2,
SVN,HUR,TOT,PC_LF,M,Jan-98,7.3,
SVN,HUR,TOT,PC_LF,M,Feb-98,7.3,
SVN,HUR,TOT,PC_LF,M,Mar-98,7.4,
SVN,HUR,TOT,PC_LF,M,Apr-98,7.4,
SVN,HUR,TOT,PC_LF,M,May-98,7.4,
SVN,HUR,TOT,PC_LF,M,Jun-98,7.4,
SVN,HUR,TOT,PC_LF,M,Jul-98,7.4,
SVN,HUR,TOT,PC_LF,M,Aug-98,7.4,
SVN,HUR,TOT,PC_LF,M,Sep-98,7.4,
SVN,HUR,TOT,PC_LF,M,Oct-98,7.4,
SVN,HUR,TOT,PC_LF,M,Nov-98,7.4,
SVN,HUR,TOT,PC_LF,M,Dec-98,7.4,
SVN,HUR,TOT,PC_LF,M,Jan-99,7.3,
SVN,HUR,TOT,PC_LF,M,Feb-99,7.2,
SVN,HUR,TOT,PC_LF,M,Mar-99,7.2,
SVN,HUR,TOT,PC_LF,M,Apr-99,7.5,
SVN,HUR,TOT,PC_LF,M,May-99,7.5,
SVN,HUR,TOT,PC_LF,M,Jun-99,7.6,
SVN,HUR,TOT,PC_LF,M,Jul-99,7.6,
SVN,HUR,TOT,PC_LF,M,Aug-99,7.6,
SVN,HUR,TOT,PC_LF,M,Sep-99,7.6,
SVN,HUR,TOT,PC_LF,M,Oct-99,7.5,
SVN,HUR,TOT,PC_LF,M,Nov-99,7.4,
SVN,HUR,TOT,PC_LF,M,Dec-99,7.1,
SVN,HUR,TOT,PC_LF,M,Jan-00,6.8,
SVN,HUR,TOT,PC_LF,M,Feb-00,6.8,
SVN,HUR,TOT,PC_LF,M,Mar-00,6.8,
SVN,HUR,TOT,PC_LF,M,Apr-00,7.1,
SVN,HUR,TOT,PC_LF,M,May-00,7.2,
SVN,HUR,TOT,PC_LF,M,Jun-00,7.2,
SVN,HUR,TOT,PC_LF,M,Jul-00,7,
SVN,HUR,TOT,PC_LF,M,Aug-00,6.8,
SVN,HUR,TOT,PC_LF,M,Sep-00,6.6,
SVN,HUR,TOT,PC_LF,M,Oct-00,6.3,
SVN,HUR,TOT,PC_LF,M,Nov-00,6.2,
SVN,HUR,TOT,PC_LF,M,Dec-00,6.2,
SVN,HUR,TOT,PC_LF,M,Jan-01,6.1,
SVN,HUR,TOT,PC_LF,M,Feb-01,6,
SVN,HUR,TOT,PC_LF,M,Mar-01,6.1,
SVN,HUR,TOT,PC_LF,M,Apr-01,6,
SVN,HUR,TOT,PC_LF,M,May-01,5.9,
SVN,HUR,TOT,PC_LF,M,Jun-01,5.9,
SVN,HUR,TOT,PC_LF,M,Jul-01,5.9,
SVN,HUR,TOT,PC_LF,M,Aug-01,6,
SVN,HUR,TOT,PC_LF,M,Sep-01,6.3,
SVN,HUR,TOT,PC_LF,M,Oct-01,6.5,
SVN,HUR,TOT,PC_LF,M,Nov-01,6.8,
SVN,HUR,TOT,PC_LF,M,Dec-01,6.8,
SVN,HUR,TOT,PC_LF,M,Jan-02,6.7,
SVN,HUR,TOT,PC_LF,M,Feb-02,6.6,
SVN,HUR,TOT,PC_LF,M,Mar-02,6.4,
SVN,HUR,TOT,PC_LF,M,Apr-02,6.3,
SVN,HUR,TOT,PC_LF,M,May-02,6.3,
SVN,HUR,TOT,PC_LF,M,Jun-02,6.1,
SVN,HUR,TOT,PC_LF,M,Jul-02,6.1,
SVN,HUR,TOT,PC_LF,M,Aug-02,6.3,
SVN,HUR,TOT,PC_LF,M,Sep-02,6.3,
SVN,HUR,TOT,PC_LF,M,Oct-02,6.2,
SVN,HUR,TOT,PC_LF,M,Nov-02,6.4,
SVN,HUR,TOT,PC_LF,M,Dec-02,6.4,
SVN,HUR,TOT,PC_LF,M,Jan-03,6.5,
SVN,HUR,TOT,PC_LF,M,Feb-03,6.7,
SVN,HUR,TOT,PC_LF,M,Mar-03,6.8,
SVN,HUR,TOT,PC_LF,M,Apr-03,6.8,
SVN,HUR,TOT,PC_LF,M,May-03,6.8,
SVN,HUR,TOT,PC_LF,M,Jun-03,6.8,
SVN,HUR,TOT,PC_LF,M,Jul-03,6.8,
SVN,HUR,TOT,PC_LF,M,Aug-03,6.8,
SVN,HUR,TOT,PC_LF,M,Sep-03,6.8,
SVN,HUR,TOT,PC_LF,M,Oct-03,6.6,
SVN,HUR,TOT,PC_LF,M,Nov-03,6.5,
SVN,HUR,TOT,PC_LF,M,Dec-03,6.5,
SVN,HUR,TOT,PC_LF,M,Jan-04,6.5,
SVN,HUR,TOT,PC_LF,M,Feb-04,6.5,
SVN,HUR,TOT,PC_LF,M,Mar-04,6.5,
SVN,HUR,TOT,PC_LF,M,Apr-04,6.4,
SVN,HUR,TOT,PC_LF,M,May-04,6.4,
SVN,HUR,TOT,PC_LF,M,Jun-04,6.2,
SVN,HUR,TOT,PC_LF,M,Jul-04,6.1,
SVN,HUR,TOT,PC_LF,M,Aug-04,6.2,
SVN,HUR,TOT,PC_LF,M,Sep-04,6.2,
SVN,HUR,TOT,PC_LF,M,Oct-04,6.3,
SVN,HUR,TOT,PC_LF,M,Nov-04,6.2,
SVN,HUR,TOT,PC_LF,M,Dec-04,6.4,
SVN,HUR,TOT,PC_LF,M,Jan-05,6.4,
SVN,HUR,TOT,PC_LF,M,Feb-05,6.5,
SVN,HUR,TOT,PC_LF,M,Mar-05,6.4,
SVN,HUR,TOT,PC_LF,M,Apr-05,6.1,
SVN,HUR,TOT,PC_LF,M,May-05,6,
SVN,HUR,TOT,PC_LF,M,Jun-05,6,
SVN,HUR,TOT,PC_LF,M,Jul-05,6.3,
SVN,HUR,TOT,PC_LF,M,Aug-05,6.5,
SVN,HUR,TOT,PC_LF,M,Sep-05,6.9,
SVN,HUR,TOT,PC_LF,M,Oct-05,7.1,
SVN,HUR,TOT,PC_LF,M,Nov-05,7.2,
SVN,HUR,TOT,PC_LF,M,Dec-05,7,
SVN,HUR,TOT,PC_LF,M,Jan-06,6.7,
SVN,HUR,TOT,PC_LF,M,Feb-06,6.5,
SVN,HUR,TOT,PC_LF,M,Mar-06,6.4,
SVN,HUR,TOT,PC_LF,M,Apr-06,6.3,
SVN,HUR,TOT,PC_LF,M,May-06,6.2,
SVN,HUR,TOT,PC_LF,M,Jun-06,6,
SVN,HUR,TOT,PC_LF,M,Jul-06,5.9,
SVN,HUR,TOT,PC_LF,M,Aug-06,5.7,
SVN,HUR,TOT,PC_LF,M,Sep-06,5.6,
SVN,HUR,TOT,PC_LF,M,Oct-06,5.5,
SVN,HUR,TOT,PC_LF,M,Nov-06,5.5,
SVN,HUR,TOT,PC_LF,M,Dec-06,5.4,
SVN,HUR,TOT,PC_LF,M,Jan-07,5.4,
SVN,HUR,TOT,PC_LF,M,Feb-07,5.3,
SVN,HUR,TOT,PC_LF,M,Mar-07,5.1,
SVN,HUR,TOT,PC_LF,M,Apr-07,4.9,
SVN,HUR,TOT,PC_LF,M,May-07,4.8,
SVN,HUR,TOT,PC_LF,M,Jun-07,4.8,
SVN,HUR,TOT,PC_LF,M,Jul-07,4.7,
SVN,HUR,TOT,PC_LF,M,Aug-07,4.6,
SVN,HUR,TOT,PC_LF,M,Sep-07,4.5,
SVN,HUR,TOT,PC_LF,M,Oct-07,4.6,
SVN,HUR,TOT,PC_LF,M,Nov-07,4.7,
SVN,HUR,TOT,PC_LF,M,Dec-07,4.7,
SVN,HUR,TOT,PC_LF,M,Jan-08,4.8,
SVN,HUR,TOT,PC_LF,M,Feb-08,4.7,
SVN,HUR,TOT,PC_LF,M,Mar-08,4.6,
SVN,HUR,TOT,PC_LF,M,Apr-08,4.4,
SVN,HUR,TOT,PC_LF,M,May-08,4.4,
SVN,HUR,TOT,PC_LF,M,Jun-08,4.3,
SVN,HUR,TOT,PC_LF,M,Jul-08,4.3,
SVN,HUR,TOT,PC_LF,M,Aug-08,4.3,
SVN,HUR,TOT,PC_LF,M,Sep-08,4.2,
SVN,HUR,TOT,PC_LF,M,Oct-08,4.2,
SVN,HUR,TOT,PC_LF,M,Nov-08,4.3,
SVN,HUR,TOT,PC_LF,M,Dec-08,4.3,
SVN,HUR,TOT,PC_LF,M,Jan-09,4.6,
SVN,HUR,TOT,PC_LF,M,Feb-09,4.9,
SVN,HUR,TOT,PC_LF,M,Mar-09,5.2,
SVN,HUR,TOT,PC_LF,M,Apr-09,5.5,
SVN,HUR,TOT,PC_LF,M,May-09,5.8,
SVN,HUR,TOT,PC_LF,M,Jun-09,6.1,
SVN,HUR,TOT,PC_LF,M,Jul-09,6.4,
SVN,HUR,TOT,PC_LF,M,Aug-09,6.5,
SVN,HUR,TOT,PC_LF,M,Sep-09,6.5,
SVN,HUR,TOT,PC_LF,M,Oct-09,6.5,
SVN,HUR,TOT,PC_LF,M,Nov-09,6.4,
SVN,HUR,TOT,PC_LF,M,Dec-09,6.4,
SVN,HUR,TOT,PC_LF,M,Jan-10,6.6,
SVN,HUR,TOT,PC_LF,M,Feb-10,6.7,
SVN,HUR,TOT,PC_LF,M,Mar-10,6.9,
SVN,HUR,TOT,PC_LF,M,Apr-10,7.2,
SVN,HUR,TOT,PC_LF,M,May-10,7.4,
SVN,HUR,TOT,PC_LF,M,Jun-10,7.4,
SVN,HUR,TOT,PC_LF,M,Jul-10,7.3,
SVN,HUR,TOT,PC_LF,M,Aug-10,7.4,
SVN,HUR,TOT,PC_LF,M,Sep-10,7.4,
SVN,HUR,TOT,PC_LF,M,Oct-10,7.7,
SVN,HUR,TOT,PC_LF,M,Nov-10,7.7,
SVN,HUR,TOT,PC_LF,M,Dec-10,7.9,
SVN,HUR,TOT,PC_LF,M,Jan-11,8,
SVN,HUR,TOT,PC_LF,M,Feb-11,8.1,
SVN,HUR,TOT,PC_LF,M,Mar-11,8.1,
SVN,HUR,TOT,PC_LF,M,Apr-11,8,
SVN,HUR,TOT,PC_LF,M,May-11,8,
SVN,HUR,TOT,PC_LF,M,Jun-11,8,
SVN,HUR,TOT,PC_LF,M,Jul-11,8.1,
SVN,HUR,TOT,PC_LF,M,Aug-11,8.1,
SVN,HUR,TOT,PC_LF,M,Sep-11,8.4,
SVN,HUR,TOT,PC_LF,M,Oct-11,8.7,
SVN,HUR,TOT,PC_LF,M,Nov-11,8.9,
SVN,HUR,TOT,PC_LF,M,Dec-11,8.6,
SVN,HUR,TOT,PC_LF,M,Jan-12,8.2,
SVN,HUR,TOT,PC_LF,M,Feb-12,8.1,
SVN,HUR,TOT,PC_LF,M,Mar-12,8,
SVN,HUR,TOT,PC_LF,M,Apr-12,8.1,
SVN,HUR,TOT,PC_LF,M,May-12,8.5,
SVN,HUR,TOT,PC_LF,M,Jun-12,8.9,
SVN,HUR,TOT,PC_LF,M,Jul-12,9.4,
SVN,HUR,TOT,PC_LF,M,Aug-12,9.6,
SVN,HUR,TOT,PC_LF,M,Sep-12,9.6,
SVN,HUR,TOT,PC_LF,M,Oct-12,9.5,
SVN,HUR,TOT,PC_LF,M,Nov-12,9.5,
SVN,HUR,TOT,PC_LF,M,Dec-12,9.7,
SVN,HUR,TOT,PC_LF,M,Jan-13,10.2,
SVN,HUR,TOT,PC_LF,M,Feb-13,10.6,
SVN,HUR,TOT,PC_LF,M,Mar-13,10.8,
SVN,HUR,TOT,PC_LF,M,Apr-13,10.9,
SVN,HUR,TOT,PC_LF,M,May-13,10.7,
SVN,HUR,TOT,PC_LF,M,Jun-13,10.3,
SVN,HUR,TOT,PC_LF,M,Jul-13,10,
SVN,HUR,TOT,PC_LF,M,Aug-13,9.8,
SVN,HUR,TOT,PC_LF,M,Sep-13,9.7,
SVN,HUR,TOT,PC_LF,M,Oct-13,9.6,
SVN,HUR,TOT,PC_LF,M,Nov-13,9.7,
SVN,HUR,TOT,PC_LF,M,Dec-13,9.9,
SVN,HUR,TOT,PC_LF,M,Jan-14,10.2,
SVN,HUR,TOT,PC_LF,M,Feb-14,10.3,
SVN,HUR,TOT,PC_LF,M,Mar-14,10.2,
SVN,HUR,TOT,PC_LF,M,Apr-14,9.7,
SVN,HUR,TOT,PC_LF,M,May-14,9.6,
SVN,HUR,TOT,PC_LF,M,Jun-14,9.5,
SVN,HUR,TOT,PC_LF,M,Jul-14,9.6,
SVN,HUR,TOT,PC_LF,M,Aug-14,9.6,
SVN,HUR,TOT,PC_LF,M,Sep-14,9.7,
SVN,HUR,TOT,PC_LF,M,Oct-14,9.7,
SVN,HUR,TOT,PC_LF,M,Nov-14,9.7,
SVN,HUR,TOT,PC_LF,M,Dec-14,9.6,
SVN,HUR,TOT,PC_LF,M,Jan-15,9.3,
SVN,HUR,TOT,PC_LF,M,Feb-15,9.2,
SVN,HUR,TOT,PC_LF,M,Mar-15,9.3,
SVN,HUR,TOT,PC_LF,M,Apr-15,9.5,
SVN,HUR,TOT,PC_LF,M,May-15,9.5,
SVN,HUR,TOT,PC_LF,M,Jun-15,9.4,
SVN,HUR,TOT,PC_LF,M,Jul-15,9.1,
SVN,HUR,TOT,PC_LF,M,Aug-15,8.8,
SVN,HUR,TOT,PC_LF,M,Sep-15,8.6,
SVN,HUR,TOT,PC_LF,M,Oct-15,8.6,
SVN,HUR,TOT,PC_LF,M,Nov-15,8.5,
SVN,HUR,TOT,PC_LF,M,Dec-15,8.5,
SVN,HUR,TOT,PC_LF,M,Jan-16,8.4,
SVN,HUR,TOT,PC_LF,M,Feb-16,8.3,
SVN,HUR,TOT,PC_LF,M,Mar-16,8.3,
SVN,HUR,TOT,PC_LF,M,Apr-16,8.2,
SVN,HUR,TOT,PC_LF,M,May-16,8.1,
SVN,HUR,TOT,PC_LF,M,Jun-16,7.9,
SVN,HUR,TOT,PC_LF,M,Jul-16,7.6,
SVN,HUR,TOT,PC_LF,M,Aug-16,7.5,
SVN,HUR,TOT,PC_LF,M,Sep-16,7.7,
SVN,HUR,TOT,PC_LF,M,Oct-16,8.1,
SVN,HUR,TOT,PC_LF,M,Nov-16,8.3,
SVN,HUR,TOT,PC_LF,M,Dec-16,8.1,
SVN,HUR,TOT,PC_LF,M,Jan-17,7.7,
SVN,HUR,TOT,PC_LF,M,Feb-17,7.3,
SVN,HUR,TOT,PC_LF,M,Mar-17,6.9,
SVN,HUR,TOT,PC_LF,M,Apr-17,6.7,
SVN,HUR,TOT,PC_LF,M,May-17,6.6,
SVN,HUR,TOT,PC_LF,M,Jun-17,6.6,
SVN,HUR,TOT,PC_LF,M,Jul-17,6.6,
SVN,HUR,TOT,PC_LF,M,Aug-17,6.5,
SVN,HUR,TOT,PC_LF,M,Sep-17,6.3,
SVN,HUR,TOT,PC_LF,M,Oct-17,6.1,
SVN,HUR,TOT,PC_LF,M,Nov-17,5.9,
SVN,HUR,TOT,PC_LF,M,Dec-17,5.7,
SVN,HUR,TOT,PC_LF,M,Jan-18,5.6,
SVN,HUR,TOT,PC_LF,M,Feb-18,5.6,
SVN,HUR,TOT,PC_LF,M,Mar-18,5.5,
SVN,HUR,TOT,PC_LF,M,Apr-18,5.4,
SVN,HUR,TOT,PC_LF,M,May-18,5.4,
SVN,HUR,TOT,PC_LF,M,Jun-18,5.3,
SVN,HUR,TOT,PC_LF,M,Jul-18,5.3,
SVN,HUR,TOT,PC_LF,M,Aug-18,5.1,
SVN,HUR,TOT,PC_LF,M,Sep-18,4.9,
SVN,HUR,TOT,PC_LF,M,Oct-18,4.7,
SVN,HUR,TOT,PC_LF,M,Nov-18,4.5,
SVN,HUR,TOT,PC_LF,M,Dec-18,4.4,
SVN,HUR,TOT,PC_LF,M,Jan-19,4.5,
SVN,HUR,TOT,PC_LF,M,Feb-19,4.5,
SVN,HUR,TOT,PC_LF,M,Mar-19,4.4,
SVN,HUR,TOT,PC_LF,M,Apr-19,4.3,
SVN,HUR,TOT,PC_LF,M,May-19,4.3,
SVN,HUR,TOT,PC_LF,M,Jun-19,4.5,
SVN,HUR,TOT,PC_LF,M,Jul-19,4.8,
SVN,HUR,TOT,PC_LF,M,Aug-19,4.9,
SVN,HUR,TOT,PC_LF,M,Sep-19,4.8,
SVN,HUR,TOT,PC_LF,M,Oct-19,4.4,
SVN,HUR,TOT,PC_LF,M,Nov-19,4.1,
SVN,HUR,TOT,PC_LF,M,Dec-19,4,
SVN,HUR,TOT,PC_LF,M,Jan-20,4.1,
SVN,HUR,TOT,PC_LF,M,Feb-20,4.2,
SVN,HUR,TOT,PC_LF,M,Mar-20,4.4,
SVN,HUR,TOT,PC_LF,M,Apr-20,5.2,
SVN,HUR,TOT,PC_LF,M,May-20,5.4,
SVN,HUR,TOT,PC_LF,M,Jun-20,5.4,
SVN,HUR,TOT,PC_LF,M,Jul-20,5.2,
SVN,HUR,TOT,PC_LF,M,Aug-20,5.2,
SVN,HUR,TOT,PC_LF,M,Sep-20,5.1,
SVN,HUR,TOT,PC_LF,M,Oct-20,5.1,
SVN,HUR,TOT,PC_LF,M,Nov-20,5.3,
SVN,HUR,TOT,PC_LF,M,Dec-20,5.3,
SVN,HUR,TOT,PC_LF,M,Jan-21,5.4,
SVN,HUR,TOT,PC_LF,M,Feb-21,5.2,
SVN,HUR,TOT,PC_LF,M,Mar-21,5,
SVN,HUR,TOT,PC_LF,M,Apr-21,4.7,
SVN,HUR,TOT,PC_LF,M,May-21,4.5,
SVN,HUR,TOT,PC_LF,M,Jun-21,4.4,
SVN,HUR,TOT,PC_LF,M,Jul-21,4.5,
SVN,HUR,TOT,PC_LF,M,Aug-21,4.6,
SVN,HUR,TOT,PC_LF,M,Sep-21,4.7,
SVN,HUR,TOT,PC_LF,M,Oct-21,4.8,
SVN,HUR,TOT,PC_LF,M,Nov-21,4.8,
OECD,HUR,TOT,PC_LF,M,Jan-05,6.915005,E
OECD,HUR,TOT,PC_LF,M,Feb-05,6.936011,E
OECD,HUR,TOT,PC_LF,M,Mar-05,6.890785,E
OECD,HUR,TOT,PC_LF,M,Apr-05,6.914336,E
OECD,HUR,TOT,PC_LF,M,May-05,6.893077,E
OECD,HUR,TOT,PC_LF,M,Jun-05,6.84868,E
OECD,HUR,TOT,PC_LF,M,Jul-05,6.800051,E
OECD,HUR,TOT,PC_LF,M,Aug-05,6.71325,E
OECD,HUR,TOT,PC_LF,M,Sep-05,6.764181,E
OECD,HUR,TOT,PC_LF,M,Oct-05,6.767354,E
OECD,HUR,TOT,PC_LF,M,Nov-05,6.717729,E
OECD,HUR,TOT,PC_LF,M,Dec-05,6.63284,E
OECD,HUR,TOT,PC_LF,M,Jan-06,6.563993,E
OECD,HUR,TOT,PC_LF,M,Feb-06,6.525927,E
OECD,HUR,TOT,PC_LF,M,Mar-06,6.463774,E
OECD,HUR,TOT,PC_LF,M,Apr-06,6.415983,E
OECD,HUR,TOT,PC_LF,M,May-06,6.312384,E
OECD,HUR,TOT,PC_LF,M,Jun-06,6.322736,E
OECD,HUR,TOT,PC_LF,M,Jul-06,6.307119,E
OECD,HUR,TOT,PC_LF,M,Aug-06,6.28344,E
OECD,HUR,TOT,PC_LF,M,Sep-06,6.195317,E
OECD,HUR,TOT,PC_LF,M,Oct-06,6.111858,E
OECD,HUR,TOT,PC_LF,M,Nov-06,6.10544,E
OECD,HUR,TOT,PC_LF,M,Dec-06,6.043654,E
OECD,HUR,TOT,PC_LF,M,Jan-07,6.031673,E
OECD,HUR,TOT,PC_LF,M,Feb-07,5.97309,E
OECD,HUR,TOT,PC_LF,M,Mar-07,5.910676,E
OECD,HUR,TOT,PC_LF,M,Apr-07,5.818287,E
OECD,HUR,TOT,PC_LF,M,May-07,5.782958,E
OECD,HUR,TOT,PC_LF,M,Jun-07,5.76392,E
OECD,HUR,TOT,PC_LF,M,Jul-07,5.788528,E
OECD,HUR,TOT,PC_LF,M,Aug-07,5.789156,E
OECD,HUR,TOT,PC_LF,M,Sep-07,5.8166,E
OECD,HUR,TOT,PC_LF,M,Oct-07,5.82762,E
OECD,HUR,TOT,PC_LF,M,Nov-07,5.771696,E
OECD,HUR,TOT,PC_LF,M,Dec-07,5.817823,E
OECD,HUR,TOT,PC_LF,M,Jan-08,5.804594,E
OECD,HUR,TOT,PC_LF,M,Feb-08,5.773048,E
OECD,HUR,TOT,PC_LF,M,Mar-08,5.830448,E
OECD,HUR,TOT,PC_LF,M,Apr-08,5.798362,E
OECD,HUR,TOT,PC_LF,M,May-08,5.923156,E
OECD,HUR,TOT,PC_LF,M,Jun-08,6.036157,E
OECD,HUR,TOT,PC_LF,M,Jul-08,6.123665,E
OECD,HUR,TOT,PC_LF,M,Aug-08,6.238298,E
OECD,HUR,TOT,PC_LF,M,Sep-08,6.29853,E
OECD,HUR,TOT,PC_LF,M,Oct-08,6.442134,E
OECD,HUR,TOT,PC_LF,M,Nov-08,6.767276,E
OECD,HUR,TOT,PC_LF,M,Dec-08,7.046041,E
